Annotation Cluster 1	Enrichment Score: 68.76479813108197
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-418597~G alpha (z) signalling events	9	0.3284671532846715	0.6928292191687823	Q9UBI6, P63096, P04899, Q9HAV0, P17252, P63092, P62879, P08754, P62873	2077	48	11153	1.0068307655272026	1.0	1.0	0.705699481865285
REACTOME_PATHWAY	R-HSA-418592~ADP signalling through P2Y purinoceptor 1	5	0.18248175182481752	0.7104878244889754	Q9UBI6, P29992, Q9HAV0, P62879, P62873	2077	25	11153	1.0739528165623495	1.0	1.0	0.7104878244889754
REACTOME_PATHWAY	R-HSA-392451~G beta:gamma signalling through PI3Kgamma	5	0.18248175182481752	0.7104878244889754	Q9UBI6, Q9HAV0, P08134, P62879, P61586, P62873	2077	25	11153	1.0739528165623495	1.0	1.0	0.7104878244889754
REACTOME_PATHWAY	R-HSA-170670~Adenylate cyclase inhibitory pathway	3	0.10948905109489052	0.7651330935409237	P63096, P04899, P08754	2077	14	11153	1.1506637320310888	1.0	1.0	0.7651330935409237
KEGG_PATHWAY	hsa04725:Cholinergic synapse	19	0.6934306569343066	0.779707319778907	Q9UBI6, Q13555, P29992, P04899, Q9HAV0, P28482, Q13557, Q02750, P16220, P63096, Q01970, P17252, P09471, P01116, P62879, P08754, P62873, Q14573, P01111	1583	116	8865	0.9172620733221513	1.0	1.0	0.7900874635568513
GOTERM_BP_DIRECT	GO:0007188~adenylate cyclase-modulating G protein-coupled receptor signaling pathway	7	0.25547445255474455	0.7805926173138005	P63096, P04899, P29992, Q9Y6W5, P09471, Q14344, P08754	2654	55	19416	0.9310954305679248	1.0	1.0	0.9580912132417679
REACTOME_PATHWAY	R-HSA-977444~GABA B receptor activation	7	0.25547445255474455	0.8372882663603933	Q9UBI6, P63096, P04899, Q9HAV0, P62879, P08754, P62873	2077	43	11153	0.874147641387959	1.0	1.0	0.8372882663603933
REACTOME_PATHWAY	R-HSA-432040~Vasopressin regulates renal water homeostasis via Aquaporins	7	0.25547445255474455	0.8372882663603933	Q9UBI6, Q9HAV0, P63092, P62879, P62873, P13861, P31323	2077	43	11153	0.874147641387959	1.0	1.0	0.8372882663603933
REACTOME_PATHWAY	R-HSA-991365~Activation of GABAB receptors	7	0.25547445255474455	0.8372882663603933	Q9UBI6, P63096, P04899, Q9HAV0, P62879, P08754, P62873	2077	43	11153	0.874147641387959	1.0	1.0	0.8372882663603933
GOTERM_BP_DIRECT	GO:0007193~adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	7	0.25547445255474455	0.8462274484399149	P07602, Q9NPQ8, P63096, P04899, Q02952, P08754, O75781	2654	60	19416	0.8535041446872644	1.0	1.0	0.9580912132417679
REACTOME_PATHWAY	R-HSA-418346~Platelet homeostasis	14	0.5109489051094891	0.8582664367540439	Q9UBI6, P30626, Q9HAV0, P0DP25, Q16537, P63092, P16615, P30153, Q06124, P30154, P67775, P62879, P62873, Q14573	2077	88	11153	0.8542806495382326	1.0	1.0	0.8582664367540439
KEGG_PATHWAY	hsa04926:Relaxin signaling pathway	20	0.7299270072992701	0.8621286561334796	P05412, Q9UBI6, P36507, P04899, Q9HAV0, P28482, P63092, Q02750, P62993, P16220, P63096, Q01970, P17252, Q04206, P09471, P01116, P62879, P08754, P62873, P01111	1583	130	8865	0.8615578988289033	1.0	1.0	0.8621286561334796
REACTOME_PATHWAY	R-HSA-420092~Glucagon-type ligand receptors	5	0.18248175182481752	0.887018992727758	Q9UBI6, Q9HAV0, P63092, P62879, P62873	2077	33	11153	0.8136006186078406	1.0	1.0	0.887018992727758
KEGG_PATHWAY	hsa05030:Cocaine addiction	7	0.25547445255474455	0.8924136197272801	P05412, P63096, P04899, P16220, Q04206, P63092, P08754	1583	49	8865	0.8000180489125531	1.0	1.0	0.8924136197272801
REACTOME_PATHWAY	R-HSA-416482~G alpha (12/13) signalling events	12	0.43795620437956206	0.9012111408612201	Q9UBI6, Q9HAV0, O75962, O75116, P08134, Q96PE2, P62879, P61586, Q14344, Q13464, P62873, Q92974	2077	80	11153	0.8054646124217621	1.0	1.0	0.9012111408612201
REACTOME_PATHWAY	R-HSA-1296041~Activation of G protein gated Potassium channels	4	0.145985401459854	0.9267374756498076	Q9UBI6, Q9HAV0, P62879, P62873	2077	29	11153	0.7406571148705858	1.0	1.0	0.9267374756498076
REACTOME_PATHWAY	R-HSA-1296059~G protein gated Potassium channels	4	0.145985401459854	0.9267374756498076	Q9UBI6, Q9HAV0, P62879, P62873	2077	29	11153	0.7406571148705858	1.0	1.0	0.9267374756498076
REACTOME_PATHWAY	R-HSA-997272~Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	4	0.145985401459854	0.9267374756498076	Q9UBI6, Q9HAV0, P62879, P62873	2077	29	11153	0.7406571148705858	1.0	1.0	0.9267374756498076
KEGG_PATHWAY	hsa04371:Apelin signaling pathway	20	0.7299270072992701	0.9295289175791929	Q9UBI6, P36507, P04899, Q9HAV0, P28482, P0DP25, P62070, Q02750, Q00059, P63096, Q01970, P01116, P62879, Q14344, P08754, P62873, P62753, Q13131, Q14573, P01111	1583	140	8865	0.800018048912553	1.0	1.0	0.9295289175791929
KEGG_PATHWAY	hsa04726:Serotonergic synapse	16	0.583941605839416	0.9348583049700252	Q9UBI6, P04899, Q9HAV0, P28482, P63092, Q02750, P63096, Q01970, P17252, P09471, P01116, P62879, P08754, P62873, Q14573, P01111	1583	115	8865	0.7791480128539646	1.0	1.0	0.9348583049700252
KEGG_PATHWAY	hsa04727:GABAergic synapse	12	0.43795620437956206	0.9386017933421688	Q9UBI6, P63096, P04899, Q9HAV0, Q9NQX3, P17252, P09471, O94925, P62879, P08754, P62873, P46459	1583	89	8865	0.7550732147039827	1.0	1.0	0.9386017933421688
REACTOME_PATHWAY	R-HSA-445717~Aquaporin-mediated transport	7	0.25547445255474455	0.9398593112654663	Q9UBI6, Q9HAV0, P63092, P62879, P62873, P13861, P31323	2077	52	11153	0.7228528573015814	1.0	1.0	0.9398593112654663
REACTOME_PATHWAY	R-HSA-1296065~Inwardly rectifying K+ channels	4	0.145985401459854	0.9704834644125049	Q9UBI6, Q9HAV0, P62879, P62873	2077	35	11153	0.613687323749914	1.0	1.0	0.9704834644125049
KEGG_PATHWAY	hsa04924:Renin secretion	8	0.291970802919708	0.9738967818471896	P63096, Q01970, P04899, P16220, P0DP25, P63092, P08754, Q14573	1583	69	8865	0.6492900107116372	1.0	1.0	0.9738967818471896
REACTOME_PATHWAY	R-HSA-977443~GABA receptor activation	7	0.25547445255474455	0.9776328403142326	Q9UBI6, P63096, P04899, Q9HAV0, P62879, P08754, P62873	2077	60	11153	0.6264724763280373	1.0	1.0	0.9776328403142326
KEGG_PATHWAY	hsa04724:Glutamatergic synapse	14	0.5109489051094891	0.9820934269864463	Q9UBI6, P04899, Q9HAV0, P28482, P63092, P63096, Q01970, P17252, P09471, O94925, P62879, P08754, P62873, Q14573	1583	116	8865	0.6758773171847431	1.0	1.0	0.9820934269864463
KEGG_PATHWAY	hsa05032:Morphine addiction	10	0.36496350364963503	0.988300409362849	Q9UBI6, P63096, P04899, Q9HAV0, P17252, P09471, P63092, P62879, P08754, P62873	1583	91	8865	0.6153984991635023	1.0	1.0	0.988300409362849
KEGG_PATHWAY	hsa04923:Regulation of lipolysis in adipocytes	4	0.145985401459854	0.9991552437441089	P63096, P04899, P63092, P08754	1583	59	8865	0.3796695825347709	1.0	1.0	0.9991552437441089
REACTOME_PATHWAY	R-HSA-373080~Class B/2 (Secretin family receptors)	7	0.25547445255474455	0.9998579778241714	Q9UBI6, P08174, P48960, Q9HAV0, P63092, P62879, P62873	2077	95	11153	0.3956668271545498	1.0	1.0	0.9998579778241714
REACTOME_PATHWAY	R-HSA-418555~G alpha (s) signalling events	13	0.4744525547445255	0.999976769765481	P08648, Q9UBI6, P05556, P04899, Q9HAV0, P63092, P13861, P31323, P63096, P62879, P08754, P62873, P02751	2077	158	11153	0.4418160321300805	1.0	1.0	0.999976769765481
REACTOME_PATHWAY	R-HSA-1296071~Potassium Channels	4	0.145985401459854	0.999999832148	Q9UBI6, Q9HAV0, P62879, P62873	2077	103	11153	0.20853452748783485	1.0	1.0	0.999999832148
REACTOME_PATHWAY	R-HSA-500792~GPCR ligand binding	11	0.40145985401459855	1.0	P07602, Q9UBI6, P08174, P48960, Q9HAV0, P04083, P63092, Q9BYT8, P62879, P62873, Q9NRV9	2077	468	11153	0.1262124036558317	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007186~G protein-coupled receptor signaling pathway	21	0.7664233576642335	1.0	P11717, Q9UBI6, P29992, P04899, P48960, Q9HAV0, P0DP25, P63092, Q9NPQ8, P63096, Q01970, Q02952, P63000, P09471, Q9BYT8, Q8NFJ5, P21980, P62879, Q14344, P62873, Q14573	2654	936	19416	0.16413541243985855	1.0	1.0	1.0

Annotation Cluster 196	Enrichment Score: 0.35851321029010574
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
BIOCARTA	h_tnfr1Pathway:TNFR1 Signaling Pathway	10	0.36496350364963503	0.24550381792184717	P05412, P20700, Q13158, Q13813, O00273, P02545, Q13177, P78527, P09874, Q03252	378	30	1623	1.431216931216931	1.0	1.0	0.9688715953307393
BIOCARTA	h_fasPathway:FAS signaling pathway ( CD95 )	10	0.36496350364963503	0.3158514076543936	P05412, P20700, Q13158, Q13813, O00273, P02545, Q13177, P78527, P09874, Q03252	378	32	1623	1.3417658730158728	1.0	1.0	0.9688715953307393
BIOCARTA	h_caspasePathway:Caspase Cascade in Apoptosis	6	0.21897810218978103	0.6878032478912235	P20700, O00273, P99999, P02545, P09874, Q03252	378	24	1623	1.0734126984126984	1.0	1.0	0.9688715953307393
BIOCARTA	h_hivnefPathway:HIV-I Nef: negative effector of Fas and TNF	14	0.5109489051094891	0.6901474209987406	Q13158, Q13813, P99999, P78527, P55957, Q03252, P20700, P63261, O00273, Q04206, P02545, Q13177, P09874, Q14980	378	61	1623	0.9854280510018215	1.0	1.0	0.9688715953307393

Annotation Cluster 197	Enrichment Score: 0.34309633644544807
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04730:Long-term depression	19	0.6934306569343066	0.014552859964817144	P36507, P29992, P04899, P28482, P07948, P63092, P30153, Q02750, P30154, P67775, P63096, Q01970, P17252, P09471, P01116, Q14344, P08754, Q14573, P01111	1583	60	8865	1.7733733417561592	0.9935454391504838	0.06674911770529464	0.05258433400620595
GOTERM_MF_DIRECT	GO:0031683~G-protein beta/gamma-subunit complex binding	8	0.291970802919708	0.03397989061143415	P63096, P04899, P29992, P09471, P63092, P41208, Q14344, P08754	2703	23	19208	2.4717141983946984	1.0	0.2926461944729241	0.2728869629279492
REACTOME_PATHWAY	R-HSA-111885~Opioid Signalling	24	0.8759124087591241	0.07766864930432736	Q9UBI6, Q13555, P29992, P04899, Q9HAV0, P28482, P0DP25, Q13557, P30153, O43865, P30154, P13861, P31323, P67775, P16220, P63096, Q01970, P17252, P52292, P62879, P08754, P62136, P62873, Q14573	2077	92	11153	1.4008080216030647	1.0	0.21548586466473582	0.15198951200070956
REACTOME_PATHWAY	R-HSA-112040~G-protein mediated events	16	0.583941605839416	0.08439865774838656	Q13555, P29992, P04899, P28482, P0DP25, Q13557, O43865, P13861, P31323, P16220, P63096, Q01970, P17252, P52292, P08754, Q14573	2077	56	11153	1.534218309374785	1.0	0.23149688652291825	0.16328263047344105
REACTOME_PATHWAY	R-HSA-9662851~Anti-inflammatory response favouring Leishmania parasite infection	19	0.6934306569343066	0.1899121734129759	Q9UBI6, P07947, P04899, Q9HAV0, P19174, P07948, P0DP25, P63092, O43865, Q9UBB5, P35579, P13861, P31323, P16220, P63096, P62879, P08754, P62873, Q14573	2077	78	11153	1.3080194560695284	1.0	0.4642030466588057	0.3274182027702192
REACTOME_PATHWAY	R-HSA-9664433~Leishmania parasite growth and survival	19	0.6934306569343066	0.1899121734129759	Q9UBI6, P07947, P04899, Q9HAV0, P19174, P07948, P0DP25, P63092, O43865, Q9UBB5, P35579, P13861, P31323, P16220, P63096, P62879, P08754, P62873, Q14573	2077	78	11153	1.3080194560695284	1.0	0.4642030466588057	0.3274182027702192
REACTOME_PATHWAY	R-HSA-163685~Integration of energy metabolism	25	0.9124087591240875	0.1972162565580126	P29992, P04899, P37837, P63092, O95573, P11166, P13861, P17252, P62834, P62879, P46940, P62873, Q14573, P29401, Q9UBI6, P53396, Q9HAV0, P30153, O43865, P30154, P31323, P67775, P63096, Q01970, P49327	2077	108	11153	1.2430009450953121	1.0	0.47722379876381243	0.33660218224563054
REACTOME_PATHWAY	R-HSA-112043~PLC beta mediated events	13	0.4744525547445255	0.22916188005925042	Q13555, P29992, P28482, P0DP25, Q13557, O43865, P13861, P31323, P16220, Q01970, P17252, P52292, Q14573	2077	51	11153	1.3687633936578967	1.0	0.5370286291194327	0.37878456388434356
REACTOME_PATHWAY	R-HSA-9660821~ADORA2B mediated anti-inflammatory cytokines production	11	0.40145985401459855	0.26971373115049063	Q9UBI6, P63096, P04899, P16220, Q9HAV0, P63092, P62879, P08754, P62873, P13861, P31323	2077	43	11153	1.3736605793239356	1.0	0.6112878108586823	0.43116209134620687
REACTOME_PATHWAY	R-HSA-422356~Regulation of insulin secretion	18	0.656934306569343	0.2748616295529338	Q9UBI6, P29992, P04899, Q9HAV0, P63092, O43865, O95573, P11166, P13861, P31323, P63096, Q01970, P17252, P62834, P46940, P62879, P62873, Q14573	2077	78	11153	1.2391763268027112	1.0	0.6207693645224739	0.4378497537439718
REACTOME_PATHWAY	R-HSA-381676~Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	10	0.36496350364963503	0.3786727711589546	Q9UBI6, Q9HAV0, P63092, P62834, P46940, P62879, P62873, Q14573, P13861, P31323	2077	42	11153	1.278515257812321	1.0	0.7913605206795903	0.5581735003446928
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	30	1.094890510948905	0.42120579630858956	Q13555, P36507, P04899, P28482, Q13557, P63092, P63261, P17252, P09471, P01116, P61586, Q13464, P62136, Q14573, P01111, P05412, P54289, P13639, P60709, O75116, P0DP25, P36873, Q02750, P63096, Q01970, P60660, P62140, P08134, P08754, O14974, Q13131	1583	155	8865	1.08389542110733	1.0	1.0	0.7900874635568513
KEGG_PATHWAY	hsa04071:Sphingolipid signaling pathway	24	0.8759124087591241	0.4217293464421177	P36507, P04899, P28482, P17252, P63000, P01116, P61586, Q13464, P01111, P07339, O75116, Q16537, P30153, Q02750, P30154, P55957, P67775, P63151, P63096, Q01970, Q04206, Q07812, P08134, Q14344, P08754	1583	122	8865	1.1016641985025322	1.0	1.0	0.7900874635568513
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	27	0.9854014598540146	0.4294730012343444	P36507, P07900, P04899, P0DMV9, P28482, P63092, P62993, P16220, P09471, P08047, P01116, Q14573, P01111, P05412, P07339, P0DP25, P14625, Q02750, Q02790, P11142, P63096, Q01970, P17066, P08754, P05783, P08238	1583	139	8865	1.0877943254998022	1.0	1.0	0.7900874635568513
REACTOME_PATHWAY	R-HSA-9009391~Extra-nuclear estrogen signaling	16	0.583941605839416	0.4682760783367471	Q9UBI6, P07900, P04899, Q9HAV0, P28482, O14980, P0DP25, Q03135, P16220, P63096, P01116, P62879, P04792, P08754, P62873, P01111	2077	77	11153	1.1157951340907526	1.0	0.9015364977749338	0.635884365597856
KEGG_PATHWAY	hsa05163:Human cytomegalovirus infection	42	1.532846715328467	0.4809721298699993	P36507, Q13158, P06756, P29992, P04899, P28482, P49023, P63092, P30101, P46109, P62993, P16220, P17252, Q00534, P09471, P63000, P08047, P01116, P62879, P61586, Q13464, P62873, P61769, Q8N884, P46108, Q14573, P01111, Q9UBI6, Q9HAV0, O75116, P0DP25, P99999, P35222, Q02750, P55957, P63096, Q01970, Q04206, Q07812, P08134, P08754, Q14344, P27797	1583	226	8865	1.0407314441605777	1.0	1.0	0.7900874635568513
KEGG_PATHWAY	hsa04728:Dopaminergic synapse	25	0.9124087591240875	0.4955544850116538	Q13555, P04899, Q13557, P63092, P33176, P16220, P17252, P09471, P62879, P62873, P62136, Q14573, Q9UBI6, Q9HAV0, Q16537, P0DP25, P30153, P36873, P30154, P67775, P63151, P63096, Q01970, P62140, P08754	1583	132	8865	1.060629989088612	1.0	1.0	0.7900874635568513
KEGG_PATHWAY	hsa04261:Adrenergic signaling in cardiomyocytes	28	1.0218978102189782	0.574231253572959	Q13555, P04899, P28482, Q13557, P63092, P16615, P16220, P17252, P09493, P62136, P07951, P54289, Q16537, P0DP25, P30153, P36873, P30154, P67775, P63151, P63096, Q01970, P62140, P54709, P08754, P05023, P67936, P06753, P05026	1583	154	8865	1.0182047895250677	1.0	1.0	0.7900874635568513
KEGG_PATHWAY	hsa04912:GnRH signaling pathway	17	0.6204379562043796	0.6070846846558128	P05412, Q13555, P36507, P29992, P28482, P0DP25, Q13557, P63092, Q02750, P62993, Q01970, P17252, P01116, P60953, Q14573, P46734, P01111	1583	93	8865	1.0236790088235892	1.0	1.0	0.7900874635568513
KEGG_PATHWAY	hsa04713:Circadian entrainment	17	0.6204379562043796	0.677400997501411	Q9UBI6, Q13555, P04899, Q9HAV0, P28482, P0DP25, Q13557, P63092, P16220, P63096, Q01970, P17252, P09471, P62879, P08754, P62873, Q14573	1583	97	8865	0.9814654414494207	1.0	1.0	0.7900874635568513
KEGG_PATHWAY	hsa04935:Growth hormone synthesis, secretion and action	21	0.7664233576642335	0.6994136102131407	P36507, P29992, P04899, P19174, P28482, P63092, Q02750, P42224, P46109, P62993, P16220, P63096, Q01970, P17275, P17252, P01116, P08754, P46108, Q14573, P46734, P01111	1583	122	8865	0.9639561736897156	1.0	1.0	0.7900874635568513
KEGG_PATHWAY	hsa04916:Melanogenesis	17	0.6204379562043796	0.7401069818288611	Q13555, P36507, P04899, P28482, P0DP25, Q13557, P63092, Q02750, P35222, P16220, P63096, Q01970, P17252, P09471, P01116, P08754, P01111	1583	101	8865	0.9425955229761763	1.0	1.0	0.7900874635568513
KEGG_PATHWAY	hsa04725:Cholinergic synapse	19	0.6934306569343066	0.779707319778907	Q9UBI6, Q13555, P29992, P04899, Q9HAV0, P28482, Q13557, Q02750, P16220, P63096, Q01970, P17252, P09471, P01116, P62879, P08754, P62873, Q14573, P01111	1583	116	8865	0.9172620733221513	1.0	1.0	0.7900874635568513
KEGG_PATHWAY	hsa04928:Parathyroid hormone synthesis, secretion and action	18	0.656934306569343	0.8379632776067375	P29992, P04899, O95747, E9PAV3, P28482, P63092, Q02750, P17535, P16220, P63096, Q01970, P17252, P08134, P08047, P61586, Q14344, P08754, Q14573, O14745	1583	115	8865	0.8765415144607103	1.0	1.0	0.8379632776067375
KEGG_PATHWAY	hsa05142:Chagas disease	16	0.583941605839416	0.8427526246875691	P05412, Q13158, P29992, P04899, P28482, P63092, P30153, P30154, P67775, P63151, P63096, Q01970, Q04206, P09471, P08754, P27797	1583	103	8865	0.8699225386233586	1.0	1.0	0.8427526246875691
KEGG_PATHWAY	hsa04926:Relaxin signaling pathway	20	0.7299270072992701	0.8621286561334796	P05412, Q9UBI6, P36507, P04899, Q9HAV0, P28482, P63092, Q02750, P62993, P16220, P63096, Q01970, P17252, Q04206, P09471, P01116, P62879, P08754, P62873, P01111	1583	130	8865	0.8615578988289033	1.0	1.0	0.8621286561334796
KEGG_PATHWAY	hsa05030:Cocaine addiction	7	0.25547445255474455	0.8924136197272801	P05412, P63096, P04899, P16220, Q04206, P63092, P08754	1583	49	8865	0.8000180489125531	1.0	1.0	0.8924136197272801
KEGG_PATHWAY	hsa04934:Cushing syndrome	23	0.8394160583941607	0.9068936747562456	P07954, Q13555, P36507, P29992, P04899, P28482, Q13557, P63092, Q02750, P35222, Q03164, O00170, P16220, P63096, Q01970, Q00534, P24941, P08047, P62834, P61224, P08754, Q14573, P61964	1583	155	8865	0.8309864895156195	1.0	1.0	0.9068936747562456
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	29	1.0583941605839415	0.9092555732603952	Q92934, P04899, Q8TEW0, P19174, P28482, P49023, P07948, P42224, P46109, P62993, P63000, P62834, P01116, P61224, P62879, P61586, Q13464, P62873, P60953, P46108, P01111, Q9UBI6, Q9HAV0, O75116, Q02750, P63096, Q01970, Q04206, P08134, P08754	1583	193	8865	0.8414697612914417	1.0	1.0	0.9092555732603952
KEGG_PATHWAY	hsa04371:Apelin signaling pathway	20	0.7299270072992701	0.9295289175791929	Q9UBI6, P36507, P04899, Q9HAV0, P28482, P0DP25, P62070, Q02750, Q00059, P63096, Q01970, P01116, P62879, Q14344, P08754, P62873, P62753, Q13131, Q14573, P01111	1583	140	8865	0.800018048912553	1.0	1.0	0.9295289175791929
KEGG_PATHWAY	hsa04726:Serotonergic synapse	16	0.583941605839416	0.9348583049700252	Q9UBI6, P04899, Q9HAV0, P28482, P63092, Q02750, P63096, Q01970, P17252, P09471, P01116, P62879, P08754, P62873, Q14573, P01111	1583	115	8865	0.7791480128539646	1.0	1.0	0.9348583049700252
KEGG_PATHWAY	hsa05167:Kaposi sarcoma-associated herpesvirus infection	28	1.0218978102189782	0.9488902964332232	P36507, Q13158, P19174, P28482, P07948, Q9NT62, P19525, P42224, P16220, Q00534, P63000, P01116, P62879, P62979, P62873, Q14573, P01111, P05412, Q9UBI6, Q9HAV0, P0DP25, P99999, P35222, Q02750, P55957, Q04206, Q07812, P62987	1583	196	8865	0.8000180489125531	1.0	1.0	0.9488902964332232
KEGG_PATHWAY	hsa04924:Renin secretion	8	0.291970802919708	0.9738967818471896	P63096, Q01970, P04899, P16220, P0DP25, P63092, P08754, Q14573	1583	69	8865	0.6492900107116372	1.0	1.0	0.9738967818471896
KEGG_PATHWAY	hsa05207:Chemical carcinogenesis - receptor activation	29	1.0583941605839415	0.9783716059252311	P36507, O00505, P07900, Q92934, P04899, Q15418, P28482, P52294, O00629, P63092, O00170, P62993, P16220, P17252, O60684, P01116, Q15185, P01111, P05412, Q14974, O15392, P14625, Q02750, P78417, P63096, Q04206, P52292, P08754, P08238	1583	215	8865	0.7553658787406895	1.0	1.0	0.9783716059252311
KEGG_PATHWAY	hsa04724:Glutamatergic synapse	14	0.5109489051094891	0.9820934269864463	Q9UBI6, P04899, Q9HAV0, P28482, P63092, P63096, Q01970, P17252, P09471, O94925, P62879, P08754, P62873, Q14573	1583	116	8865	0.6758773171847431	1.0	1.0	0.9820934269864463
